"date","series_id","value","realtime_start","realtime_end"
1970-06-01,"CES3200000006",5559,2025-05-14,2025-05-14
1970-07-01,"CES3200000006",5579,2025-05-14,2025-05-14
1970-08-01,"CES3200000006",5539,2025-05-14,2025-05-14
1970-09-01,"CES3200000006",5523,2025-05-14,2025-05-14
1970-10-01,"CES3200000006",5493,2025-05-14,2025-05-14
1970-11-01,"CES3200000006",5477,2025-05-14,2025-05-14
1970-12-01,"CES3200000006",5477,2025-05-14,2025-05-14
1971-01-01,"CES3200000006",5468,2025-05-14,2025-05-14
1971-02-01,"CES3200000006",5455,2025-05-14,2025-05-14
1971-03-01,"CES3200000006",5448,2025-05-14,2025-05-14
1971-04-01,"CES3200000006",5458,2025-05-14,2025-05-14
1971-05-01,"CES3200000006",5482,2025-05-14,2025-05-14
1971-06-01,"CES3200000006",5458,2025-05-14,2025-05-14
1971-07-01,"CES3200000006",5470,2025-05-14,2025-05-14
1971-08-01,"CES3200000006",5465,2025-05-14,2025-05-14
1971-09-01,"CES3200000006",5490,2025-05-14,2025-05-14
1971-10-01,"CES3200000006",5480,2025-05-14,2025-05-14
1971-11-01,"CES3200000006",5495,2025-05-14,2025-05-14
1971-12-01,"CES3200000006",5498,2025-05-14,2025-05-14
1972-01-01,"CES3200000006",5558,2025-05-14,2025-05-14
1972-02-01,"CES3200000006",5562,2025-05-14,2025-05-14
1972-03-01,"CES3200000006",5582,2025-05-14,2025-05-14
1972-04-01,"CES3200000006",5598,2025-05-14,2025-05-14
1972-05-01,"CES3200000006",5616,2025-05-14,2025-05-14
1972-06-01,"CES3200000006",5631,2025-05-14,2025-05-14
1972-07-01,"CES3200000006",5618,2025-05-14,2025-05-14
1972-08-01,"CES3200000006",5623,2025-05-14,2025-05-14
1972-09-01,"CES3200000006",5629,2025-05-14,2025-05-14
1972-10-01,"CES3200000006",5652,2025-05-14,2025-05-14
1972-11-01,"CES3200000006",5669,2025-05-14,2025-05-14
1972-12-01,"CES3200000006",5691,2025-05-14,2025-05-14
1973-01-01,"CES3200000006",5702,2025-05-14,2025-05-14
1973-02-01,"CES3200000006",5724,2025-05-14,2025-05-14
1973-03-01,"CES3200000006",5737,2025-05-14,2025-05-14
1973-04-01,"CES3200000006",5737,2025-05-14,2025-05-14
1973-05-01,"CES3200000006",5725,2025-05-14,2025-05-14
1973-06-01,"CES3200000006",5723,2025-05-14,2025-05-14
1973-07-01,"CES3200000006",5706,2025-05-14,2025-05-14
1973-08-01,"CES3200000006",5703,2025-05-14,2025-05-14
1973-09-01,"CES3200000006",5688,2025-05-14,2025-05-14
1973-10-01,"CES3200000006",5716,2025-05-14,2025-05-14
1973-11-01,"CES3200000006",5725,2025-05-14,2025-05-14
1973-12-01,"CES3200000006",5737,2025-05-14,2025-05-14
1974-01-01,"CES3200000006",5738,2025-05-14,2025-05-14
1974-02-01,"CES3200000006",5722,2025-05-14,2025-05-14
1974-03-01,"CES3200000006",5705,2025-05-14,2025-05-14
1974-04-01,"CES3200000006",5677,2025-05-14,2025-05-14
1974-05-01,"CES3200000006",5670,2025-05-14,2025-05-14
1974-06-01,"CES3200000006",5654,2025-05-14,2025-05-14
1974-07-01,"CES3200000006",5635,2025-05-14,2025-05-14
1974-08-01,"CES3200000006",5609,2025-05-14,2025-05-14
1974-09-01,"CES3200000006",5578,2025-05-14,2025-05-14
1974-10-01,"CES3200000006",5521,2025-05-14,2025-05-14
1974-11-01,"CES3200000006",5427,2025-05-14,2025-05-14
1974-12-01,"CES3200000006",5320,2025-05-14,2025-05-14
